Order_ID,Order_Date,Category,Subcategory,Quantity,Unit_Price,Discount_%,Sales_Amount,Profit,City,Region
27961,2016-04-27,Clothing,Kids,2,2319,5,4406.1,571.94,Ahmedabad,East
27962,2020-03-10,Electronics,Accessories,2,1162,15,1975.4,198.64,Ahmedabad,South
27963,2018-10-30,Electronics,Appliances,1,3045,0,3045.0,275.48,Chennai,East
27964,2018-11-24,Clothing,Women,3,2775,15,7076.25,694.07,Kolkata,West
27965,2018-02-22,Personal Care,Hygiene,3,1226,0,3678.0,850.58,Mumbai,East
27966,2019-06-12,Clothing,Men,2,4761,0,9522.0,1663.49,Ahmedabad,West
27967,2018-04-29,Grocery,Dairy,3,164,0,492.0,67.47,Kolkata,East
27968,2016-02-14,Personal Care,Hygiene,1,1830,20,1464.0,253.31,Pune,South
27969,2017-12-25,Home & Kitchen,Furniture,2,1996,0,3992.0,674.76,Bangalore,South
27970,2019-03-09,Grocery,Staples,3,2903,15,7402.65,1242.48,Delhi,South
27971,2017-10-31,Home & Kitchen,Decor,1,453,0,453.0,36.22,Chennai,South
27972,2020-09-14,Grocery,Staples,5,3825,10,17212.5,2296.79,Mumbai,North
27973,2018-02-14,Electronics,Accessories,5,1796,20,7184.0,958.97,Pune,South
27974,2017-05-25,Grocery,Staples,4,4267,20,13654.4,2484.24,Pune,South
27975,2017-06-21,Personal Care,Hygiene,2,3422,0,6844.0,1669.89,Kolkata,North
27976,2016-08-17,Personal Care,Skincare,5,664,15,2822.0,281.78,Delhi,North
27977,2017-03-04,Electronics,Accessories,2,1007,10,1812.6,147.08,Mumbai,South
27978,2017-10-23,Personal Care,Hygiene,1,287,0,287.0,61.77,Delhi,East
27979,2018-03-14,Electronics,Mobiles,2,4439,10,7990.2,493.61,Delhi,South
27980,2019-04-05,Grocery,Snacks,1,2054,0,2054.0,109.47,Chennai,North
27981,2019-10-17,Home & Kitchen,Furniture,5,1525,15,6481.25,1334.61,Chennai,South
27982,2016-09-07,Grocery,Snacks,4,1980,10,7128.0,552.82,Kolkata,North
27983,2016-05-25,Grocery,Dairy,3,3653,10,9863.1,2235.29,Hyderabad,East
27984,2018-06-23,Grocery,Dairy,1,3259,0,3259.0,221.1,Bangalore,North
27985,2020-12-30,Grocery,Staples,3,2808,10,7581.6,1474.56,Bangalore,West
27986,2018-01-19,Grocery,Staples,5,575,10,2587.5,471.54,Bangalore,South
27987,2016-10-31,Clothing,Men,3,4732,10,12776.4,2462.38,Bangalore,West
27988,2019-05-15,Electronics,Mobiles,1,4527,20,3621.6,440.94,Bangalore,West
27989,2016-07-11,Electronics,Appliances,5,1454,20,5816.0,373.54,Kolkata,East
27990,2016-09-01,Home & Kitchen,Cookware,5,275,20,1100.0,74.08,Mumbai,West
27991,2017-11-23,Home & Kitchen,Furniture,1,3484,5,3309.8,276.44,Chennai,West
27992,2019-04-29,Electronics,Appliances,4,3867,10,13921.2,1452.34,Bangalore,South
27993,2019-08-08,Electronics,Mobiles,1,2047,20,1637.6,329.28,Bangalore,West
27994,2017-07-25,Personal Care,Skincare,2,4236,20,6777.6,1170.42,Chennai,East
27995,2020-09-03,Home & Kitchen,Decor,2,4394,20,7030.4,1312.25,Delhi,North
27996,2020-08-07,Personal Care,Haircare,3,790,15,2014.5,482.5,Pune,North
27997,2017-02-02,Personal Care,Skincare,2,1695,0,3390.0,303.03,Kolkata,East
27998,2016-10-28,Personal Care,Haircare,5,1882,0,9410.0,805.43,Bangalore,West
27999,2016-12-07,Home & Kitchen,Cookware,3,3705,20,8892.0,2096.89,Kolkata,East
28000,2019-12-28,Personal Care,Haircare,1,2003,20,1602.4,318.55,Pune,East
28001,2019-02-15,Electronics,Mobiles,1,714,20,571.2,70.55,Delhi,East
28002,2016-05-02,Grocery,Dairy,3,588,20,1411.2,250.95,Mumbai,East
28003,2020-01-15,Electronics,Accessories,4,4545,20,14544.0,1569.31,Ahmedabad,South
28004,2017-09-13,Personal Care,Skincare,5,2178,15,9256.5,1879.01,Mumbai,West
28005,2018-03-09,Electronics,Appliances,2,1137,20,1819.2,204.78,Pune,South
28006,2020-06-06,Clothing,Kids,1,3800,15,3230.0,673.77,Ahmedabad,South
28007,2019-07-28,Grocery,Snacks,5,392,5,1862.0,190.13,Chennai,South
28008,2017-04-10,Personal Care,Hygiene,2,988,10,1778.4,115.94,Hyderabad,East
28009,2016-06-19,Personal Care,Hygiene,4,338,20,1081.6,210.27,Bangalore,South
28010,2020-11-26,Grocery,Dairy,3,77,15,196.35,13.39,Hyderabad,East
28011,2019-06-13,Personal Care,Skincare,4,4404,10,15854.4,2289.41,Kolkata,East
28012,2016-06-30,Electronics,Accessories,3,1790,20,4296.0,717.39,Bangalore,South
28013,2020-11-14,Personal Care,Haircare,1,1339,20,1071.2,189.78,Mumbai,North
28014,2016-12-15,Grocery,Dairy,1,3860,5,3667.0,461.19,Ahmedabad,North
28015,2018-03-27,Clothing,Women,5,113,5,536.75,125.14,Bangalore,West
28016,2019-04-03,Clothing,Men,5,574,15,2439.5,353.09,Bangalore,South
28017,2020-07-12,Home & Kitchen,Cookware,3,4164,15,10618.2,1749.53,Ahmedabad,East
28018,2018-04-24,Clothing,Kids,4,2906,20,9299.2,888.18,Hyderabad,North
28019,2019-03-05,Electronics,Mobiles,2,4467,20,7147.2,909.84,Chennai,West
28020,2018-08-02,Personal Care,Skincare,1,2969,10,2672.1,403.38,Hyderabad,North
28021,2016-12-14,Electronics,Appliances,3,669,0,2007.0,482.62,Mumbai,South
28022,2018-09-03,Electronics,Mobiles,4,4424,0,17696.0,3575.68,Chennai,West
28023,2017-11-01,Grocery,Staples,4,3044,0,12176.0,2401.64,Kolkata,West
28024,2016-08-18,Electronics,Accessories,2,4038,0,8076.0,938.2,Chennai,North
28025,2020-09-19,Personal Care,Haircare,5,983,0,4915.0,1126.47,Pune,South
28026,2017-12-02,Home & Kitchen,Furniture,1,4964,10,4467.6,911.64,Ahmedabad,West
28027,2019-08-26,Clothing,Men,3,4636,10,12517.2,1849.74,Ahmedabad,West
28028,2016-09-04,Personal Care,Skincare,2,1163,15,1977.1,140.02,Ahmedabad,West
28029,2016-12-25,Home & Kitchen,Furniture,4,1995,5,7581.0,1669.18,Delhi,West
28030,2020-02-17,Electronics,Accessories,3,1956,10,5281.2,767.4,Bangalore,South
28031,2019-12-03,Home & Kitchen,Cookware,2,451,20,721.6,104.2,Hyderabad,East
28032,2017-07-12,Electronics,Mobiles,2,1350,15,2295.0,342.56,Bangalore,East
28033,2016-12-01,Clothing,Kids,4,1167,10,4201.2,534.0,Bangalore,West
28034,2018-01-04,Grocery,Beverages,1,3177,15,2700.45,198.24,Pune,North
28035,2020-03-21,Electronics,Appliances,1,2277,10,2049.3,511.74,Chennai,North
28036,2020-09-08,Home & Kitchen,Cookware,1,2264,20,1811.2,407.35,Ahmedabad,East
28037,2019-03-12,Grocery,Staples,1,2383,10,2144.7,268.1,Pune,South
28038,2019-03-07,Clothing,Kids,5,2096,20,8384.0,477.17,Mumbai,North
28039,2016-07-03,Clothing,Women,3,514,5,1464.9,345.95,Delhi,North
28040,2020-05-07,Personal Care,Skincare,5,3580,5,17005.0,1622.78,Delhi,West
28041,2016-07-06,Home & Kitchen,Decor,3,739,20,1773.6,293.24,Ahmedabad,West
28042,2016-04-07,Electronics,Accessories,2,1024,20,1638.4,316.55,Hyderabad,South
28043,2016-10-31,Clothing,Men,1,1260,0,1260.0,251.59,Ahmedabad,South
28044,2018-01-15,Electronics,Mobiles,2,2055,0,4110.0,916.77,Hyderabad,West
28045,2019-12-07,Clothing,Kids,5,612,20,2448.0,271.36,Hyderabad,North
28046,2017-06-07,Electronics,Accessories,1,2932,0,2932.0,557.32,Chennai,West
28047,2019-10-11,Clothing,Women,5,2395,15,10178.75,1853.09,Bangalore,East
28048,2019-01-13,Electronics,Mobiles,2,2484,5,4719.6,486.63,Kolkata,South
28049,2017-10-18,Home & Kitchen,Furniture,1,3109,20,2487.2,222.92,Bangalore,South
28050,2016-05-20,Electronics,Accessories,2,3513,10,6323.4,910.11,Hyderabad,East
28051,2019-05-31,Home & Kitchen,Cookware,4,1200,5,4560.0,471.3,Chennai,South
28052,2020-08-02,Grocery,Snacks,5,298,10,1341.0,123.6,Bangalore,East
28053,2017-12-12,Personal Care,Haircare,2,1366,15,2322.2,194.28,Chennai,East
28054,2019-05-12,Electronics,Appliances,2,4996,5,9492.4,640.75,Kolkata,South
28055,2017-08-21,Home & Kitchen,Furniture,2,4416,15,7507.2,751.11,Bangalore,East
28056,2017-10-27,Home & Kitchen,Furniture,2,3109,10,5596.2,567.22,Hyderabad,South
28057,2016-12-13,Clothing,Men,3,4589,5,13078.65,1502.52,Ahmedabad,South
28058,2016-01-15,Home & Kitchen,Cookware,2,4631,10,8335.8,1211.24,Kolkata,North
28059,2017-03-23,Electronics,Mobiles,3,2182,0,6546.0,1239.57,Hyderabad,West
28060,2019-01-01,Home & Kitchen,Cookware,5,2246,10,10107.0,1006.95,Bangalore,West
28061,2016-11-27,Clothing,Women,2,4931,10,8875.8,1921.23,Delhi,East
28062,2016-05-29,Grocery,Snacks,3,3228,0,9684.0,1768.4,Kolkata,East
28063,2016-08-03,Electronics,Accessories,5,2043,15,8682.75,1879.56,Pune,South
28064,2016-08-14,Electronics,Appliances,4,2871,5,10909.8,1667.83,Delhi,West
28065,2019-12-11,Home & Kitchen,Cookware,1,3313,20,2650.4,475.7,Ahmedabad,West
28066,2016-07-31,Electronics,Accessories,1,3989,5,3789.55,446.24,Pune,East
28067,2018-03-26,Electronics,Appliances,5,1813,10,8158.5,871.66,Mumbai,East
28068,2018-08-02,Home & Kitchen,Decor,3,4013,20,9631.2,1656.99,Pune,North
28069,2019-03-27,Personal Care,Haircare,5,689,15,2928.25,206.12,Pune,North
28070,2020-06-10,Personal Care,Haircare,3,2349,20,5637.6,545.51,Kolkata,East
28071,2017-03-23,Home & Kitchen,Cookware,1,451,10,405.9,36.24,Chennai,South
28072,2017-11-02,Clothing,Men,3,2173,0,6519.0,938.22,Kolkata,North
28073,2020-03-07,Personal Care,Haircare,4,2164,15,7357.6,1416.85,Mumbai,East
28074,2016-04-04,Electronics,Mobiles,5,3726,0,18630.0,2897.39,Pune,South
28075,2019-04-21,Grocery,Staples,2,2015,5,3828.5,830.07,Delhi,South
28076,2018-09-12,Home & Kitchen,Cookware,5,4708,0,23540.0,5563.25,Bangalore,West
28077,2019-10-06,Electronics,Appliances,4,1467,0,5868.0,1460.49,Mumbai,East
28078,2017-03-31,Clothing,Men,5,2558,20,10232.0,2109.4,Ahmedabad,East
28079,2017-03-07,Home & Kitchen,Decor,2,3598,0,7196.0,820.24,Mumbai,East
28080,2016-08-22,Personal Care,Skincare,1,3908,15,3321.8,649.83,Bangalore,West
28081,2020-07-22,Home & Kitchen,Cookware,5,274,0,1370.0,167.43,Ahmedabad,West
28082,2018-11-02,Home & Kitchen,Cookware,3,1133,0,3399.0,622.53,Kolkata,West
28083,2020-05-01,Clothing,Kids,3,3055,10,8248.5,1523.17,Pune,North
28084,2016-06-05,Home & Kitchen,Cookware,5,1295,0,6475.0,1023.71,Mumbai,North
28085,2020-06-19,Clothing,Kids,5,3197,0,15985.0,3055.62,Mumbai,South
28086,2017-11-06,Home & Kitchen,Furniture,4,342,15,1162.8,132.77,Chennai,East
28087,2018-04-25,Electronics,Appliances,5,1050,5,4987.5,785.29,Pune,West
28088,2019-07-09,Grocery,Snacks,4,827,10,2977.2,287.8,Mumbai,North
28089,2019-05-03,Electronics,Appliances,3,2442,15,6227.1,1403.18,Chennai,South
28090,2017-07-21,Home & Kitchen,Furniture,3,130,0,390.0,48.45,Chennai,North
28091,2019-01-09,Clothing,Men,3,2097,15,5347.35,1031.38,Delhi,North
28092,2017-07-23,Grocery,Snacks,5,1026,5,4873.5,337.26,Delhi,North
28093,2016-05-18,Clothing,Kids,5,2602,5,12359.5,1945.58,Delhi,East
28094,2018-08-30,Home & Kitchen,Cookware,4,4161,20,13315.2,2697.2,Mumbai,East
28095,2016-08-23,Personal Care,Skincare,5,3768,15,16014.0,1058.63,Bangalore,West
28096,2018-03-15,Personal Care,Hygiene,3,3622,10,9779.4,1815.09,Hyderabad,South
28097,2018-11-28,Home & Kitchen,Furniture,1,3040,20,2432.0,313.79,Chennai,South
28098,2020-11-23,Home & Kitchen,Cookware,5,3560,0,17800.0,3904.36,Delhi,North
28099,2019-01-21,Electronics,Appliances,5,2467,0,12335.0,830.06,Delhi,East
28100,2016-01-21,Grocery,Snacks,4,4283,20,13705.6,3228.42,Ahmedabad,South
28101,2019-07-05,Clothing,Women,5,1553,10,6988.5,1727.95,Bangalore,West
28102,2020-10-07,Personal Care,Haircare,2,4727,5,8981.3,1949.37,Chennai,West
28103,2016-11-15,Electronics,Mobiles,5,1017,5,4830.75,602.49,Chennai,West
28104,2017-04-05,Home & Kitchen,Furniture,3,4083,5,11636.55,2301.67,Hyderabad,South
28105,2018-06-08,Personal Care,Skincare,1,330,20,264.0,13.55,Ahmedabad,West
28106,2016-06-18,Personal Care,Hygiene,2,2474,10,4453.2,580.16,Bangalore,North
28107,2016-09-22,Electronics,Appliances,3,4576,5,13041.6,3102.41,Ahmedabad,North
28108,2017-08-31,Home & Kitchen,Decor,3,1857,20,4456.8,1096.61,Pune,West
28109,2020-12-23,Clothing,Kids,4,4466,5,16970.8,1883.41,Pune,East
28110,2019-05-24,Personal Care,Haircare,3,3314,0,9942.0,1246.44,Pune,West
28111,2019-12-17,Personal Care,Hygiene,4,767,20,2454.4,213.81,Pune,West
28112,2019-09-09,Clothing,Men,3,1360,10,3672.0,436.26,Kolkata,South
28113,2019-02-10,Clothing,Men,3,530,5,1510.5,251.99,Chennai,West
28114,2017-10-21,Personal Care,Haircare,5,1466,5,6963.5,625.99,Ahmedabad,East
28115,2017-11-20,Home & Kitchen,Cookware,2,4864,10,8755.2,832.92,Pune,West
28116,2020-11-14,Clothing,Men,5,3439,0,17195.0,2966.4,Kolkata,South
28117,2017-11-28,Electronics,Appliances,1,4790,5,4550.5,370.83,Kolkata,East
28118,2017-02-03,Home & Kitchen,Decor,4,783,5,2975.4,240.78,Pune,South
28119,2016-08-07,Home & Kitchen,Decor,5,1710,0,8550.0,1185.06,Mumbai,South
28120,2019-10-22,Personal Care,Hygiene,4,3038,10,10936.8,1151.97,Hyderabad,West
28121,2020-06-15,Home & Kitchen,Decor,4,3791,0,15164.0,3288.88,Pune,North
28122,2018-08-30,Grocery,Dairy,1,2705,20,2164.0,389.04,Chennai,East
28123,2019-04-25,Personal Care,Skincare,1,4084,20,3267.2,345.66,Bangalore,South
28124,2017-02-15,Grocery,Staples,5,3177,20,12708.0,1598.16,Delhi,West
28125,2016-10-24,Grocery,Beverages,2,3277,10,5898.6,1300.86,Pune,West
28126,2020-06-12,Home & Kitchen,Cookware,2,4988,10,8978.4,784.06,Mumbai,North
28127,2020-10-25,Home & Kitchen,Cookware,4,4518,10,16264.8,1760.14,Delhi,East
28128,2019-03-13,Clothing,Women,1,4696,10,4226.4,644.4,Hyderabad,South
28129,2017-07-25,Personal Care,Haircare,2,729,5,1385.1,94.4,Chennai,East
28130,2017-11-02,Clothing,Kids,5,3712,0,18560.0,3104.31,Pune,North
28131,2016-05-21,Grocery,Staples,1,1691,15,1437.35,237.56,Delhi,East
28132,2017-12-15,Electronics,Accessories,2,3411,15,5798.7,1149.73,Bangalore,West
28133,2018-07-22,Electronics,Appliances,2,3733,0,7466.0,461.84,Chennai,North
28134,2019-04-12,Grocery,Dairy,1,1195,0,1195.0,273.0,Ahmedabad,East
28135,2020-04-05,Electronics,Mobiles,3,1432,10,3866.4,215.19,Mumbai,West
28136,2020-06-27,Grocery,Snacks,2,4931,10,8875.8,1471.3,Mumbai,East
28137,2020-04-09,Grocery,Dairy,4,2922,0,11688.0,1532.39,Ahmedabad,West
28138,2020-05-11,Electronics,Accessories,3,4839,10,13065.3,1362.14,Mumbai,West
28139,2017-03-21,Home & Kitchen,Cookware,3,4594,20,11025.6,903.48,Kolkata,South
28140,2017-04-11,Clothing,Women,3,718,10,1938.6,385.44,Bangalore,West
28141,2019-11-09,Clothing,Men,5,679,0,3395.0,688.81,Pune,West
28142,2018-01-12,Electronics,Mobiles,5,4287,10,19291.5,3966.72,Hyderabad,South
28143,2020-01-19,Electronics,Accessories,3,3934,10,10621.8,1424.99,Chennai,North
28144,2019-02-21,Clothing,Men,2,4733,15,8046.1,445.11,Pune,East
28145,2017-02-16,Personal Care,Hygiene,1,3979,15,3382.15,506.99,Chennai,North
28146,2017-11-27,Electronics,Appliances,3,2952,15,7527.6,1451.22,Mumbai,East
28147,2017-08-03,Clothing,Men,5,2314,5,10991.5,2308.2,Pune,East
28148,2018-04-30,Personal Care,Skincare,2,4306,15,7320.2,1346.69,Chennai,North
28149,2018-10-07,Home & Kitchen,Furniture,5,4372,15,18581.0,2225.37,Pune,North
28150,2018-12-19,Personal Care,Haircare,2,3869,10,6964.2,891.4,Chennai,West
28151,2020-01-09,Clothing,Kids,4,1908,5,7250.4,1315.8,Delhi,North
28152,2017-06-21,Clothing,Men,3,1570,15,4003.5,562.72,Chennai,South
28153,2019-05-30,Clothing,Kids,5,2617,0,13085.0,1954.73,Bangalore,South
28154,2018-08-04,Clothing,Kids,1,804,10,723.6,119.44,Pune,North
28155,2016-01-17,Clothing,Men,4,1967,0,7868.0,1790.85,Bangalore,North
28156,2016-05-15,Clothing,Kids,4,1880,15,6392.0,699.69,Pune,South
28157,2016-09-14,Home & Kitchen,Decor,4,4685,5,17803.0,2926.28,Chennai,North
28158,2016-05-08,Grocery,Dairy,5,1512,0,7560.0,493.75,Ahmedabad,East
28159,2019-12-07,Clothing,Women,4,1701,15,5783.4,503.05,Kolkata,West
28160,2019-01-03,Clothing,Men,3,2232,0,6696.0,1283.31,Mumbai,North
28161,2019-06-25,Clothing,Women,4,2606,10,9381.6,1209.2,Bangalore,West
28162,2018-12-14,Personal Care,Haircare,5,4767,0,23835.0,2638.06,Delhi,East
28163,2018-02-25,Personal Care,Skincare,1,4211,0,4211.0,796.79,Chennai,North
28164,2019-03-27,Clothing,Women,3,764,10,2062.8,482.48,Kolkata,West
28165,2016-05-29,Grocery,Dairy,5,214,5,1016.5,175.61,Chennai,West
28166,2020-07-21,Clothing,Kids,4,2977,0,11908.0,815.91,Pune,South
28167,2020-05-31,Personal Care,Hygiene,5,1070,5,5082.5,527.11,Pune,East
28168,2016-07-19,Clothing,Women,3,4017,0,12051.0,2065.34,Delhi,North
28169,2017-07-15,Clothing,Women,2,2499,15,4248.3,795.54,Mumbai,East
28170,2019-01-17,Clothing,Kids,4,1277,10,4597.2,546.18,Delhi,South
28171,2018-12-15,Home & Kitchen,Cookware,5,1286,20,5144.0,375.34,Hyderabad,North
28172,2020-09-24,Personal Care,Skincare,2,2301,5,4371.9,760.54,Chennai,North
28173,2017-10-02,Home & Kitchen,Decor,1,3271,20,2616.8,424.72,Hyderabad,North
28174,2020-06-22,Electronics,Appliances,5,964,0,4820.0,1162.97,Hyderabad,North
28175,2019-11-23,Personal Care,Haircare,5,1352,0,6760.0,694.52,Pune,East
28176,2018-05-19,Grocery,Snacks,5,1776,15,7548.0,1783.53,Chennai,South
28177,2017-11-24,Clothing,Kids,1,677,0,677.0,79.97,Kolkata,East
28178,2018-12-13,Personal Care,Skincare,2,4120,0,8240.0,1915.16,Hyderabad,North
28179,2019-02-16,Electronics,Accessories,1,4573,10,4115.7,885.44,Hyderabad,East
28180,2020-01-16,Grocery,Dairy,2,3180,20,5088.0,388.79,Mumbai,North
28181,2020-07-26,Grocery,Dairy,2,4628,20,7404.8,1100.81,Pune,North
28182,2018-07-25,Grocery,Dairy,5,3035,0,15175.0,841.8,Hyderabad,South
28183,2016-04-18,Electronics,Appliances,2,3147,20,5035.2,1246.85,Delhi,North
28184,2020-11-10,Grocery,Dairy,1,3287,0,3287.0,741.85,Ahmedabad,East
28185,2017-11-17,Electronics,Mobiles,2,3834,20,6134.4,758.99,Pune,West
28186,2017-06-09,Personal Care,Hygiene,3,1226,5,3494.1,511.84,Delhi,East
28187,2016-12-23,Personal Care,Hygiene,4,220,0,880.0,80.47,Kolkata,North
28188,2017-03-10,Grocery,Beverages,2,4267,20,6827.2,1349.75,Kolkata,West
28189,2018-04-21,Grocery,Dairy,4,1671,5,6349.8,370.78,Chennai,East
28190,2018-12-06,Clothing,Men,3,330,10,891.0,178.96,Pune,West
28191,2017-06-10,Grocery,Beverages,3,2213,5,6307.05,822.39,Bangalore,West
28192,2017-03-06,Electronics,Accessories,3,2806,15,7155.3,1628.43,Kolkata,East
28193,2017-05-22,Personal Care,Haircare,2,4883,15,8301.1,484.14,Pune,East
28194,2018-01-15,Clothing,Women,1,3782,10,3403.8,834.16,Pune,West
28195,2019-07-18,Home & Kitchen,Decor,3,3460,20,8304.0,1266.56,Delhi,East
28196,2017-03-02,Grocery,Snacks,1,3366,5,3197.7,542.49,Chennai,North
28197,2016-05-18,Clothing,Kids,3,3985,15,10161.75,2171.17,Delhi,South
28198,2016-06-01,Personal Care,Hygiene,1,1020,5,969.0,155.03,Pune,East
28199,2017-06-12,Electronics,Appliances,2,4805,15,8168.5,1496.48,Pune,North
28200,2018-07-25,Personal Care,Skincare,2,125,10,225.0,39.87,Hyderabad,West
28201,2016-11-24,Electronics,Appliances,5,493,10,2218.5,232.13,Kolkata,East
28202,2019-09-07,Clothing,Women,5,313,5,1486.75,109.84,Kolkata,North
28203,2020-11-12,Personal Care,Skincare,4,2250,20,7200.0,1293.73,Hyderabad,West
28204,2017-04-22,Personal Care,Skincare,1,847,15,719.95,129.05,Pune,North
28205,2016-05-20,Grocery,Snacks,2,3302,15,5613.4,327.26,Pune,East
28206,2020-06-08,Personal Care,Skincare,3,4502,5,12830.7,2750.27,Bangalore,South
28207,2016-12-03,Personal Care,Hygiene,2,3232,5,6140.8,788.2,Hyderabad,West
28208,2019-12-06,Home & Kitchen,Cookware,2,4219,0,8438.0,1938.39,Chennai,South
28209,2016-07-04,Personal Care,Haircare,5,4529,20,18116.0,1940.26,Pune,West
28210,2017-10-28,Grocery,Beverages,4,190,20,608.0,113.21,Chennai,South
28211,2018-01-15,Electronics,Appliances,2,546,20,873.6,118.36,Pune,West
28212,2020-09-09,Grocery,Staples,2,3726,5,7079.4,827.88,Hyderabad,West
28213,2017-02-22,Personal Care,Haircare,5,947,20,3788.0,351.43,Kolkata,North
28214,2016-10-14,Grocery,Dairy,3,86,0,258.0,41.03,Delhi,West
28215,2018-03-07,Grocery,Staples,5,3189,0,15945.0,3313.03,Chennai,South
28216,2018-01-29,Clothing,Kids,4,3640,20,11648.0,2871.03,Pune,North
28217,2019-12-10,Home & Kitchen,Cookware,3,403,10,1088.1,160.6,Pune,North
28218,2020-09-14,Clothing,Kids,4,3918,20,12537.6,2011.64,Mumbai,East
28219,2020-07-15,Personal Care,Haircare,3,3932,10,10616.4,2026.4,Ahmedabad,West
28220,2016-11-19,Personal Care,Haircare,2,1222,10,2199.6,500.35,Pune,North
28221,2016-07-28,Clothing,Kids,1,2872,20,2297.6,205.28,Delhi,South
28222,2016-06-10,Personal Care,Skincare,2,4770,5,9063.0,1158.88,Pune,East
28223,2016-07-01,Clothing,Men,1,4185,20,3348.0,554.5,Delhi,South
28224,2016-03-18,Personal Care,Hygiene,4,3665,10,13194.0,2829.5,Pune,East
28225,2017-03-27,Grocery,Dairy,5,3603,15,15312.75,1068.47,Bangalore,East
28226,2020-10-19,Home & Kitchen,Decor,3,2422,0,7266.0,711.3,Ahmedabad,South
28227,2018-12-28,Home & Kitchen,Cookware,1,3967,0,3967.0,957.88,Mumbai,East
28228,2018-10-16,Home & Kitchen,Decor,1,1173,15,997.05,114.34,Pune,East
28229,2017-12-07,Home & Kitchen,Decor,5,4946,10,22257.0,2759.07,Chennai,North
28230,2018-09-15,Electronics,Mobiles,1,4661,20,3728.8,871.46,Delhi,West
28231,2018-06-20,Grocery,Staples,2,153,0,306.0,65.84,Chennai,South
28232,2016-02-23,Electronics,Mobiles,1,1865,10,1678.5,155.69,Kolkata,East
28233,2019-08-25,Electronics,Appliances,4,3824,15,13001.6,2257.01,Mumbai,East
28234,2017-11-24,Personal Care,Haircare,4,3413,10,12286.8,3064.59,Ahmedabad,South
28235,2020-01-01,Clothing,Men,5,3339,0,16695.0,3933.63,Delhi,North
28236,2019-04-08,Grocery,Snacks,4,1941,20,6211.2,1447.54,Ahmedabad,South
28237,2016-12-17,Grocery,Beverages,1,997,10,897.3,72.78,Chennai,East
28238,2020-01-18,Clothing,Men,4,3624,5,13771.2,1239.54,Hyderabad,North
28239,2017-11-09,Grocery,Beverages,1,337,20,269.6,14.35,Delhi,West
28240,2019-07-17,Personal Care,Haircare,5,4677,20,18708.0,1915.71,Delhi,North
28241,2017-01-04,Electronics,Mobiles,2,1733,10,3119.4,676.86,Mumbai,West
28242,2018-12-12,Home & Kitchen,Cookware,2,1066,20,1705.6,112.26,Delhi,South
28243,2019-10-11,Personal Care,Skincare,3,4380,10,11826.0,2077.76,Hyderabad,East
28244,2017-04-29,Electronics,Mobiles,3,4927,0,14781.0,1980.0,Mumbai,West
28245,2019-09-19,Electronics,Mobiles,1,3801,20,3040.8,276.65,Bangalore,South
28246,2020-09-15,Electronics,Mobiles,1,375,20,300.0,19.22,Mumbai,South
28247,2019-10-19,Grocery,Dairy,1,3445,0,3445.0,860.06,Ahmedabad,North
28248,2019-08-22,Personal Care,Skincare,3,4644,20,11145.6,1851.71,Hyderabad,West
28249,2019-03-04,Clothing,Kids,4,4534,15,15415.6,1827.25,Hyderabad,East
28250,2018-10-22,Grocery,Beverages,3,3458,20,8299.2,1627.44,Mumbai,East
28251,2020-02-18,Home & Kitchen,Furniture,4,4437,10,15973.2,903.78,Pune,North
28252,2017-09-27,Home & Kitchen,Furniture,3,3425,5,9761.25,2376.14,Delhi,West
28253,2019-02-19,Grocery,Beverages,1,3029,15,2574.65,299.55,Bangalore,West
28254,2016-09-13,Clothing,Men,1,2845,10,2560.5,445.99,Ahmedabad,West
28255,2020-02-04,Electronics,Accessories,5,855,20,3420.0,811.98,Pune,West
28256,2016-03-20,Electronics,Appliances,3,995,15,2537.25,176.87,Chennai,West
28257,2020-12-11,Electronics,Appliances,5,4056,10,18252.0,986.14,Ahmedabad,North
28258,2016-06-24,Home & Kitchen,Furniture,5,4761,20,19044.0,1996.44,Mumbai,East
28259,2018-03-09,Grocery,Staples,4,2692,15,9152.8,2098.8,Ahmedabad,East
28260,2017-08-29,Electronics,Appliances,5,64,5,304.0,31.7,Ahmedabad,North
28261,2017-03-20,Electronics,Appliances,5,2646,10,11907.0,2825.7,Kolkata,North
28262,2017-12-30,Electronics,Accessories,2,1055,15,1793.5,439.43,Mumbai,East
28263,2019-09-18,Grocery,Snacks,4,3124,15,10621.6,569.92,Kolkata,South
28264,2018-07-15,Home & Kitchen,Cookware,5,4999,20,19996.0,2356.24,Delhi,North
28265,2016-05-10,Personal Care,Skincare,4,789,10,2840.4,377.02,Mumbai,North
28266,2020-09-27,Home & Kitchen,Decor,5,1707,15,7254.75,501.49,Hyderabad,South
28267,2020-11-16,Clothing,Women,5,702,20,2808.0,261.6,Ahmedabad,West
28268,2017-01-09,Electronics,Mobiles,4,3733,10,13438.8,1184.61,Ahmedabad,West
28269,2020-03-30,Grocery,Staples,3,1746,15,4452.3,909.94,Mumbai,East
28270,2016-06-08,Personal Care,Hygiene,1,581,0,581.0,44.68,Kolkata,North
28271,2017-12-29,Clothing,Kids,4,4992,10,17971.2,3715.2,Pune,South
28272,2019-09-21,Grocery,Beverages,2,1265,5,2403.5,487.76,Delhi,East
28273,2018-01-15,Clothing,Men,5,2557,0,12785.0,2906.75,Kolkata,East
